name,city,state,zipcode,address1,address2,category1_id,category2_id,category3_id,category1,category2,category3,phone,website,latitude,longitude
In This House Realty LLC,Brooklyn,NY,11233,1820 Fulton St,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,7187733838,Not Available,40.67911,-73.92701
Glorious Pentecostal Church,Brooklyn,NY,11233,1820 Fulton St,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Pentecostal Church,7187737646,Not Available,40.67911,-73.92701
EDS Consulting LLC,Brooklyn,NY,11213,366 Herkimer Street<br/>Suite  4A,Not Available,0,0,0,Professional Services,Management Consulting Services,Business Management Consultants,7184044800,equitydevelopmentstrategies.com,40.67911,-73.93989
St Luke Fbh Church,Brooklyn,NY,11216,19 Brooklyn Avenue,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,"Churches, Temples, and Shrines",7187749342,Not Available,40.67911,-73.94402
Engberg Design & Development,Brooklyn,NY,11238,1026 Pacific St,Not Available,0,0,0,Professional Services,Architectural Services,Architects,7188751685,engberg-design.com,40.67911,-73.95909
Yesterday's News Inc,Brooklyn,NY,11231,428 Court St,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,7188750546,brownstonetreasures.com,40.67911,-73.99754
Zoriano Realty,Brooklyn,NY,11231,26 Delevan St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7182221962,Not Available,40.67911,-74.00702
Arc Electrical & Mechanical CO,Brooklyn,NY,11231,26 Delevan St,Not Available,0,0,0,Electrical,Electrical Work,Electrical Contractors,7182228162,Not Available,40.67911,-74.00702
East Coast Logistics Systems Inc,Brooklyn,NY,11216,1121 Atlantic Avenue,Not Available,0,0,0,Passenger Car Leasing,"Transportation Services, NEC",Transportation,6463193933,Not Available,40.679114,-73.953862
I Bibicoff Inc,Brooklyn,NY,11231,279 Van Brunt St,Not Available,0,0,0,Building & Construction,Glass and Glazing Work,Glaziers,7189419100,Not Available,40.679118,-74.010612
A & F Loan Service,Brooklyn,NY,11207,105 Schenck Avenue,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),7182776644,Not Available,40.679119,-73.889961
Fulton Deli Grocery,Brooklyn,NY,11233,1816 Fulton St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,3477894865,Not Available,40.67912,-73.92718
Atlantic Custom Duct Work Inc,Brooklyn,NY,11216,11 Herkimer Place,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7182301898,Not Available,40.67912,-73.95173
Jim-Dan-DE Iron Works,Brooklyn,NY,11216,11 Herkimer Place,Not Available,0,0,0,Building & Construction,"Special Trade Contractors, NEC",Contractors,7188575712,Not Available,40.67912,-73.95173
Church Avenue Pawn Shop,Brooklyn,NY,11238,Fulton St,Not Available,0,0,0,Shopping & Stores,Used Merchandise Stores,Pawnbrokers,7187896722,Not Available,40.67912,-73.96295
Clara Mohammad School,Brooklyn,NY,11238,120 Mad,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Religious Organizations,7187831279,Not Available,40.67912,-73.96295
Revolver,Brooklyn,NY,11238,484 Bergen,Not Available,0,0,0,Restaurants & Bars,Bars / Taverns,Night Clubs,7187830920,Not Available,40.67912,-73.96295
Passport Office Brooklyn,Brooklyn,NY,11238,Grand Army Plaza,Not Available,0,0,0,Consumer Services,"Photographic Studios, Portrait",Passport Photographers,7182302292,Not Available,40.67912,-73.96295
Greene Hill Food CO-OP Inc,Brooklyn,NY,11238,18 Parknam,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),3476933972,Not Available,40.67912,-73.96295
Brooklyn Public Lib Foundation,Brooklyn,NY,11238,Grand Army Plaza,Not Available,0,0,0,Educational Services,Libraries,County Libraries,7182302158,Not Available,40.67912,-73.96295
Quick Refrigeration Service,Brooklyn,NY,11238,7707 Ocean Parkway,Not Available,0,0,0,Shopping & Stores,Household Appliance Stores,Major Household Appliances Dealers,7186239525,Not Available,40.67912,-73.96295
Posillico-Tully,Brooklyn,NY,11238,524 Vanderbilt Avenue,Not Available,0,0,0,Building & Construction,"Special Trade Contractors, NEC",Fence Contractors,3474138004,Not Available,40.67912,-73.96295
Library-On-Call,Brooklyn,NY,11238,Grand Army Plaza,Not Available,0,0,0,Educational Services,Libraries,Public Libraries,7187807817,Not Available,40.67912,-73.96295
Grand Beauty Salon,Brooklyn,NY,11238,682 Grand Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,7183848632,Not Available,40.67912,-73.96295
Approved National Pest Control,Brooklyn,NY,11238,314 Sterling Place,Not Available,0,0,0,Other Business Services,Disinfecting and Pest Control Services,Pest Control,7186224504,Not Available,40.67912,-73.96295
Homework-Hot Line,Brooklyn,NY,11238,Grand Army Plaza,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7187807766,Not Available,40.67912,-73.96295
Hal Goldberg Gardens-Landscape,Brooklyn,NY,11238,Adelphi,Not Available,0,0,0,Agriculture,Lawn and Garden Services,Landscape Contractors,7186222292,Not Available,40.67912,-73.96295
Ample Hills Creamery,Brooklyn,NY,11238,623 Vanderbilt Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,3472403926,amplehills.com,40.67912,-73.96295
Kelly & Hayes Elec Supply Inc,Brooklyn,NY,11238,49 Remington Boulevard,Not Available,0,0,0,Fabrication,"Electrical Apparatus and Equipment Wiring Supplies, and Construction Materials",Wholesale Electric Equipment and Supplies,7186387702,Not Available,40.67912,-73.96295
Montauk Club,Brooklyn,NY,11238,8th Avenue & Lincoln Place,Not Available,0,0,0,Associations/Non-Profits,"Civic, Social, and Fraternal Associations",Clubs,7186380800,Not Available,40.67912,-73.96295
Leonard Colchamiro Pc,Brooklyn,NY,11238,2275 Avenue,Not Available,0,0,0,Professional Services,Architectural Services,Architects,7186385442,lcpcarchitects.com,40.67912,-73.96295
24 Seven Kwikset Pest Control,Brooklyn,NY,11238,773 Pacific St,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7182104365,Not Available,40.67912,-73.96295
Securatek Systems Inc,Brooklyn,NY,11238,Lafayette Avenue,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7183992723,Not Available,40.67912,-73.96295
Brooklyn Public Library,Brooklyn,NY,11216,Grand Army Plaza,Not Available,0,0,0,Educational Services,Libraries,Libraries Circulating and Rental,7182301001,brooklynborough.org,40.67912,-73.96295
Linden's Towing Inc,Brooklyn,NY,11238,524 Vanderbilt Avenue,Not Available,0,0,0,Automotive Services,"Automotive Services, Except Repair and Carwashes",Automotive Towing Services,7187834998,Not Available,40.67912,-73.96295
People's Pops,Brooklyn,NY,11238,176 Lafayette St,Not Available,0,0,0,Shopping & Stores,"Meat and Fish (Seafood) Markets, Including Freezer Provisioners",Frozen Food Stores,3478502388,peoplespops.com,40.67912,-73.96295
Zia Priven Designs,Brooklyn,NY,11238,7623 Fulton Avenue,Not Available,0,0,0,Shopping & Stores,Miscellaneous Homefurnishings Stores,Lighting,7183986777,ziapriven.com,40.67912,-73.96295
Super Bed Bug Control,Brooklyn,NY,11238,792 Fulton St,Not Available,0,0,0,Other Business Services,Disinfecting and Pest Control Services,Pest Control,7182104368,Not Available,40.67912,-73.96295
The Bridge Insurance Agency,Brooklyn,NY,11238,651 Bergen Street<br/>Main Floor,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,7187832722,insuremeeg.com,40.67912,-73.96678
Eustace L Greaves Jr,Brooklyn,NY,11238,651 Bergen Street<br/>Main Floor,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service","Insurance Agents, Nec",7187832722,insuremeeg.com,40.67912,-73.96678
Sterling Grapes & Grains,Brooklyn,NY,11217,115 5th Avenue,Not Available,0,0,0,Shopping & Stores,Liquor Stores,Liquor Stores,7187899521,Not Available,40.67912,-73.97856
Fox Industries Ltd,Brooklyn,NY,11231,1 Commerce St,Not Available,0,0,0,Building & Construction,"General Contractors-Nonresidential Buildings, Other than Industrial Buildings an",Building Contractors,7182378877,Not Available,40.67912,-74.00574
Red Hooks Finest Deli & Cater,Brooklyn,NY,11231,277 Van Brunt St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Delicatessen Stores,7185968335,Not Available,40.679121,-74.010556
Chiarelli's Religious Goods,Brooklyn,NY,11208,29 101st Avenue,Not Available,0,0,0,Shopping & Stores,"Gift, Novelty, and Souvenir Shops",Greeting Card Stores,7182772990,chiarellis.com,40.679125,-73.863742
American Gold Dollar Inc,Brooklyn,NY,11208,1205 Liberty Avenue,Not Available,0,0,0,Shopping & Stores,Department Stores,Discount Stores,0,Not Available,40.679125,-73.864824
Naama Networks Inc,Brooklyn,NY,11231,330 Carroll St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,6465228414,Not Available,40.679127,-73.991961
Myrna Gonzalez,Brooklyn,NY,11207,2924 Fulton St Apartment 3,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,7188275276,Not Available,40.679129,-73.886801
Decoupage Productions LLC,Brooklyn,NY,11231,438 Court St,Not Available,0,0,0,Media,Motion Picture and Video Tape Distribution,Motion Picture and Tape Distributors,9176234148,Not Available,40.679129,-73.997644
Old House Realty,Brooklyn,NY,11231,428 Court St,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,7188750546,Not Available,40.679129,-73.997644
Sparta Pastries Shop Ltd,Brooklyn,NY,11231,436 Court St,Not Available,0,0,0,Shopping & Stores,Retail Bakeries,Pastries,7184030234,Not Available,40.679129,-73.997644
David's Brisket House,Brooklyn,NY,11216,533 Nostrand Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,7187891155,Not Available,40.67913,-73.94957
David's Famous Deli Inc,Brooklyn,NY,11216,533 Nostrand Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Delicatessens,7187891155,Not Available,40.67913,-73.94957
Brooklyn School District 15,Brooklyn,NY,11231,610 Henry St,Not Available,0,0,0,Educational Services,Elementary and Secondary Schools,Catholic Elementary and Secondary Schools,7189230945,Not Available,40.67913,-74.00187
Intermediate School 142,Brooklyn,NY,11231,610 Henry St,Not Available,0,0,0,Educational Services,Elementary and Secondary Schools,Schools,7189234600,Not Available,40.67913,-74.00187
Public School 146,Brooklyn,NY,11231,610 Henry St,Not Available,0,0,0,Educational Services,Elementary and Secondary Schools,Schools,7189234750,Not Available,40.67913,-74.00187
Down Under Pubs LLC,Brooklyn,NY,11231,318 Van Brunt St,Not Available,0,0,0,Restaurants & Bars,Bars / Taverns,Bars,9172797089,Not Available,40.67913,-74.01103
Advance United Realty Corp,Brooklyn,NY,11207,1207 Liberty Avenue,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,7182353400,Not Available,40.679131,-73.864776
Liberty Ave Liquors Inc,Brooklyn,NY,11208,1207 Liberty Avenue,Not Available,0,0,0,Shopping & Stores,Liquor Stores,Liquor Stores,7182353400,Not Available,40.679131,-73.864776
High Enz Salon,Brooklyn,NY,11207,205 Jamaica Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,7184645000,Not Available,40.679134,-73.895615
Frank's,Brooklyn,NY,11231,365 Smith St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Luncheonette Food Supply,7188755449,Not Available,40.679135,-73.995446
17 Macdougal Corp,Brooklyn,NY,11233,17 Macdougal St,Not Available,0,0,0,Other Consumer Products & Services,Cutlery,"Table and Food Cutlery, Including Butchers'",7184675039,Not Available,40.679137,-73.921635
Crown,Brooklyn,NY,11233,17 Macdougal St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Chicken Restaurants,7184675039,Not Available,40.679137,-73.921635
New York City Brevoort Houses,Brooklyn,NY,11233,296 Ralph Avenue,Not Available,0,0,0,Housing,Administration of Housing Programs,Federal Housing Programs,7184931600,health.gov,40.67914,-73.92204
Bejay's Iron Works,Brooklyn,NY,11238,537 Grand Avenue,Not Available,0,0,0,Consumer Services,Welding Repair,Ironwork,7186384401,Not Available,40.67914,-73.96181
Premium Foods Inc,Brooklyn,NY,11217,620 Degraw Street,Not Available,0,0,0,Food,"Groceries and Related Products, NEC","Groceries and Related Products, Nec",7186432341,Not Available,40.67914,-73.98337
Shan Paran Grocery,Brooklyn,NY,11208,1211 Liberty Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7182771875,Not Available,40.679143,-73.864679
Poulober CO,Brooklyn,NY,11231,53 3rd Place,Not Available,0,0,0,Consumer Services,"Photographic Studios, Portrait",Videographers,7188582483,Not Available,40.679143,-73.998946
Three Tiny Terriers,Brooklyn,NY,11217,136 Saint Marks Avenue Apartment 2,Not Available,0,0,0,Consumer Services,Child Day Care Services,Child Care Services,9172028904,Not Available,40.679144,-73.97222
Guernica,Brooklyn,NY,11231,63 3rd Place Apartment 4r,Not Available,0,0,0,Printing & Publishing,"Periodicals: Publishing, or Publishing and Printing",Periodical Publishers,9144147318,Not Available,40.679144,-73.998867
Charged LLC,Brooklyn,NY,11217,573 Sackett St # 3,Not Available,0,0,0,Media,Motion Picture and Video Tape Production,Television Film Production,7188550216,charged.com,40.679145,-73.985086
Computer Service,Brooklyn,NY,11233,1839 Fulton St,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),3129466280,Not Available,40.679147,-73.924197
Wait A Minute Productions,Brooklyn,NY,11231,144 Conover St Apartment 1r,Not Available,0,0,0,Media,Motion Picture and Video Tape Distribution,Motion Picture and Tape Distributors,7188522404,Not Available,40.679149,-74.01322
Romeos Automobile,Brooklyn,NY,11207,113 Jamaica Avenue,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7184848130,Not Available,40.67915,-73.89526
George Walker Jr Cc,Brooklyn,NY,11207,121 Jamaica Avenue,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Social Service and Welfare Organizations,7184841999,Not Available,40.67915,-73.89526
Park Slope Hair Styling,Brooklyn,NY,11217,283 Flatbush Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,3474066463,Not Available,40.67915,-73.97383
Tri-State Camera Inc,Brooklyn,NY,11231,150 Sullivan St,Not Available,0,0,0,Shopping & Stores,Catalog and Mail-Order Houses,Mail Order and Catalog Shopping,7186250059,tristatecamera.com,40.67915,-74.01411
Tri State Camera Exchange Inc,Brooklyn,NY,11231,150 Sullivan St,Not Available,0,0,0,Shopping & Stores,Camera and Photographic Supply Stores,Photography Equipment Stores,2126332290,tristatecamera.com,40.67915,-74.01411
Cinemart,Brooklyn,NY,11217,609 Degraw St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7186942080,Not Available,40.679151,-73.983215
Stortz Lighting,Brooklyn,NY,11217,609 Degraw St,Not Available,0,0,0,Electrical,Electrical Work,Lighting Contractor,7182374306,stortzlighting.com,40.679151,-73.983215
House of Hair Inc,Brooklyn,NY,11238,615 Washington Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Hairdressers,7187837940,Not Available,40.679152,-73.963881
Flora Pizzeria,Brooklyn,NY,11208,1215 Liberty Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Pizza,7188274424,Not Available,40.679155,-73.864582
Flatbush Electric,Brooklyn,NY,11217,264 Flatbush Ave,Not Available,0,0,0,Electrical,Electrical Work,Electrical Contractors,9292583798,Not Available,40.679156,-73.9743079
Flatbush Electric,Brooklyn,NY,11217,264 Flatbush Ave,Not Available,0,0,0,Electrical,Electrical Work,Electric Contractors-Commercial and Industrial,9292583798,Not Available,40.679156,-73.9743079
Allen Electric & Lighting,Brooklyn,NY,11208,1195 Liberty Ave,Not Available,0,0,0,Electrical,Electrical Work,Electrical Contractors,9292834004,Not Available,40.6791569,-73.86521199
LA Solution,Brooklyn,NY,11207,1731 Bushwick Avenue,Not Available,0,0,0,Shopping & Stores,Auto and Home Supply Stores,Tire Shops,7185668404,Not Available,40.67916,-73.89962
Kali Grocery,Brooklyn,NY,11216,531 Nostrand Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7183998222,Not Available,40.67916,-73.94956
Schlesinger Electric,Brooklyn,NY,11238,664 Bergen St,Not Available,0,0,0,Electrical,Electrical Work,Electrical Contractors,7186363944,schlesingerelectrical.com,40.67916,-73.96716
Uddin Taxi Inc,Brooklyn,NY,11208,1217 Liberty Avenue,Not Available,0,0,0,Passenger Car Leasing,Taxicabs,Taxis and Transportation Services,7186477573,Not Available,40.679161,-73.864533
Al Amin Grocery,Brooklyn,NY,11208,1217 Liberty Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7182778458,Not Available,40.679161,-73.864533
Michael Valentine,Brooklyn,NY,11231,61 3rd Place,Not Available,0,0,0,Legal,Legal Services,Attorneys Service Bureaus,7188580818,Not Available,40.679161,-73.998931
International Bakery,Brooklyn,NY,11216,549 Nostrand Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Cosmetologists,7186231685,Not Available,40.679162,-73.949555
