name,city,state,zipcode,address1,address2,category1_id,category2_id,category3_id,category1,category2,category3,phone,website,latitude,longitude
Capra Theresa M,New York City,NY,10003,1st Avenue & 16th St,Not Available,0,0,0,Healthcare,"Offices and Clinics of Health Practitioners, NEC",Physicians Assistants,2124202000,Not Available,40.73125,-73.98836
474 Associates Inc,New York City,NY,10018,474 9th Avenue Front,Not Available,0,0,0,Real Estate,Operators of Nonresidential Buildings,Operators of Nonresidential Buildings,2127361310,Not Available,40.754931,-73.994965
Baldwin True Value Hardware,Baldwin,NY,11510,1850 Grand Avenue,Not Available,0,0,0,Shopping & Stores,Hardware Stores,Hardware Stores,5162236234,truevalue.com,40.66543,-73.60781
Ganfer Shore Law Office,New York City,NY,10017,360 Lexington Avenue Floor 14,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,2129220251,ganfershore.com,40.750437,-73.976865
Creative Planning,Bethpage,NY,11714,29 Barbara St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Interior Decorators Design and Consultants,5169359355,Not Available,40.744363,-73.478104
Feldenkrais Method,New York City,NY,10012,107 Sullivan St,Not Available,0,0,0,Healthcare,"Offices and Clinics of Health Practitioners, NEC",Physical Therapists,2128429104,Not Available,40.725608,-74.002861
Belle Harbour Management Ltd,New York City,NY,10038,19 Fulton St Room 301,Not Available,0,0,0,Professional Services,Management Services,Management Services,6148901054,Not Available,40.706933,-74.003489
Hallahan Katrina DPM,Rochester,NY,14624,507 Beahan Road,Not Available,0,0,0,Healthcare,Offices and Clinics of Podiatrists,Podiatrists,5852472170,Not Available,43.12953,-77.68742
Joseph's Cuts Unisex,New York City,NY,10028,1567 York Avenue Front,Not Available,0,0,0,Consumer Services,Beauty Shops,Hair Treatments,2125850092,Not Available,40.774222,-73.94858
Kore Software,New York City,NY,10001,259 West 30th St Room 802,Not Available,0,0,0,Computer Hardware,Computers and Computer Peripheral Equipment and Software,"Computers, Peripherals, and Software",6464762793,koresoftware.com,40.749242,-73.994253
Mpc,New York City,NY,10022,227 East 57th St Apartment 1f,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Telephone Answering Services,2127593400,Not Available,40.759855,-73.966544
Penmark Realty,New York City,NY,10028,1049 5th Avenue,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,2122880371,Not Available,40.78153,-73.960419
Manhattan Aesthetic Surgery LLC,New York City,NY,10036,60 East 6th St Floor 7,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,9177037069,manhattanaestheticsurgery.com,40.588864,-73.964438
St Mary's Hospital,Canajoharie,NY,13317,Canajoharie Family Health Center,Not Available,0,0,0,Healthcare,General Medical and Surgical Hospitals,Hospitals,5186732573,Not Available,42.87959,-74.57615
Rich Jonathan P,New York City,NY,10017,425 Lexington Avenue Floor 15,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,2124552000,simpsonthacher.com,40.752385,-73.975352
233 East 70 Street Owners Corp,New York City,NY,10021,233 East 70th St,Not Available,0,0,0,Real Estate,Operators of Apartment Buildings,Apartments,2127372795,Not Available,40.768078,-73.960546
American Tactical Imports Inc,Rochester,NY,14624,100 Airpark Drive,Not Available,0,0,0,Building & Construction,Construction and Mining (Except Petroleum) Machinery and Equipment,"Blades for Graders, Scrapers, Dozers, and Snow Plows",8002900065,americantactical.us,43.115259,-77.662208
Kwik Wok,Merrick,NY,11566,1839 Merrick Road,Not Available,0,0,0,Restaurants & Bars,Restaurants,Chinese Restaurants,5168680750,Not Available,40.65376,-73.55535
Capital Industries,New York City,NY,10018,561 Fashion Avenue Floor 5,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,2129215230,Not Available,40.75488,-73.98773
Metal Art,Cedarhurst,NY,11516,574 Central Avenue,Not Available,0,0,0,Travel & Leisure,Museums and Art Galleries,Art Centers,5163410468,Not Available,40.62299,-73.72204
Robert Holden-Allstate Agent,New York City,NY,10017,370 Lexington Avenue Room 1512,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,2127677384,Not Available,40.750728,-73.976652
Mental Retardation Comm Svcs Of Nc Proj Ii In,Glen Head,NY,11545,189 Wheatley Road,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),5166261000,Not Available,40.808593,-73.579585
Professional Testing Corporation,New York City,NY,10018,1350 Broadway,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),5559875546,Not Available,40.75104,-73.98771
Eastman Insurance,Rochester,NY,14623,26 Corporate Woods,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,5854277260,Not Available,43.106446,-77.618784
Powell Robert I,New York City,NY,10065,825 5th Avenue,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,2128380800,Not Available,40.764672,-73.962342
Baldwin Herald,Lawrence,NY,11559,379 Central Avenue,Not Available,0,0,0,Printing & Publishing,"Newspapers:  Publishing, or Publishing and Printing",Publishers Newspapers,5165694403,Not Available,40.61886,-73.72766
362 Great Neck Road,Great Neck,NY,11021,362 Great Neck Road,Not Available,0,0,0,Associations/Non-Profits,"Civic, Social, and Fraternal Associations",Condominium Association,5164661600,Not Available,40.778686,-73.731706
Meri B Happy Sales Inc,New York City,NY,10018,1407 Broadway Room 1901,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,2122210453,Not Available,40.753348,-73.987211
Axis Point,New York City,NY,10036,1180 Avenue Of The Americas Floor 4,Not Available,0,0,0,Information Technology,Computer Integrated Systems Design,Website Design Services,6464845682,axispoint.com,40.757381,-73.982176
People's United Bank,Farmingdale,NY,11735,55 Motor Avenue,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Alarm and Safety Equipment Stores,5168447830,peoples.com,40.72483,-73.44929
Treasure & Bond LLC,New York City,NY,10013,350 West Broadway Front 1,Not Available,0,0,0,Shopping & Stores,"Gift, Novelty, and Souvenir Shops","Gift, Novelty, and Souvenir Shop",6466699049,nordstrom.com,40.722849,-74.003584
Don Hills,New York City,NY,10013,511 Greenwich St,Not Available,0,0,0,Restaurants & Bars,Bars / Taverns,Night Clubs,2126250536,Not Available,40.7258,-74.00905
On Site Data,New York City,NY,10023,44 West 62nd St Apartment 30b,Not Available,0,0,0,Telecommunications & Wireless,"Telephone Communications, Except Radiotelephone",Data Communication Services,2123151778,Not Available,40.770651,-73.982407
Velazquez Belinda M MD,New York City,NY,10010,247 3rd Avenue Room 501,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2122607474,Not Available,40.73814,-73.981522
E&B Insurance Brokerage,Sea Cliff,NY,11579,365 Glen Cove Avenue,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,5164395320,Not Available,40.840814,-73.634608
Em Senior Moore Housing,New York City,NY,10026,160 West 116th St Apartment 4k,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Management,2122225445,Not Available,40.802916,-73.952206
Miss L Astrology Readings,New York City,NY,10036,28 West 48th St,Not Available,0,0,0,Travel & Leisure,"Amusement and Recreation Services, NEC",Astrologers,2129212178,Not Available,40.757861,-73.979519
800 Tenth Ave Developer Lp,New York City,NY,10016,200 Madison Avenue Floor 20,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,2126830044,alchemy-properties.com,40.748806,-73.982402
Matey Marcella L,Rochester,NY,14626,1555 Long Pond Road,Not Available,0,0,0,Healthcare,"Offices and Clinics of Health Practitioners, NEC",Physicians Assistants,5857237000,Not Available,43.190998,-77.701393
Golden Value Realty,New York City,NY,10002,60 East Broadway,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Management,2122268150,Not Available,40.713774,-73.995209
Bankers Capital Realty Advsrs,New York City,NY,10022,575 Madison Avenue # 1006,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,2126050460,bankersllc.com,40.761727,-73.972689
Church Of The Incarnation,New York City,NY,10023,41 West 72nd St,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,"Churches, Temples, and Shrines",6467191704,Not Available,40.77717,-73.977845
Packer Stuart MD,New York City,NY,10029,1190 5th Avenue,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2122416756,Not Available,40.79044,-73.95383
Only Nine Apparel,New York City,NY,10018,1407 Broadway Room 1410,Not Available,0,0,0,Apparel,"Women's, Children's, and Infants' Clothing and Accessories",Wholesale Women's Apparel,2129446463,onlynine.com,40.753348,-73.987211
Software Solutions Inc,New York City,NY,10004,50 Broad St # 1912,Not Available,0,0,0,Other Consumer Products & Services,Computer and Computer Software Stores,Computer Software,2124802112,softsolint.com,40.705515,-74.011464
Department of Social Service,New York City,NY,10003,109 East 16th St,Not Available,0,0,0,Other Public Sector,"Social Services, NEC",Social Services (Unclassified),2128357979,Not Available,40.73566,-73.98857
Global Insights Consulting,New York City,NY,10023,1 West 64th St Apartment 1g,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,9176640640,globalinsightsconsulting.com,40.771336,-73.979719
Andrew's Coffee Shop Of 34th S,New York City,NY,10001,316 West 34th St,Not Available,0,0,0,Shopping & Stores,Miscellaneous Food Stores,Coffee and Tea,2122392662,Not Available,40.752137,-73.993706
The Spot Removers Launromat,Uniondale,NY,11553,420 Uniondale Avenue,Not Available,0,0,0,Passenger Car Leasing,"Transportation Services, NEC",Cargo Loading and Unloading Services,5168337512,Not Available,40.705313,-73.592866
Straight Up Assoc Inc,Levittown,NY,11756,14 Eden Lane,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),5168607063,Not Available,40.715247,-73.499092
Home Front Designs Ltd,New York City,NY,10016,202 East 29th St,Not Available,0,0,0,Shopping & Stores,Hardware Stores,Hardware Stores,2125451447,Not Available,40.742404,-73.980331
"MS Family Medicine Health Care, P.C.",Garden City,NY,11530,877 Stewart Ave<br/>Suite 6,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,5167942200,msfamilyhealthcare.com,40.73189,-73.6108
University-Rochester Surgical,Rochester,NY,14642,601 Elmwood Avenue,Not Available,0,0,0,Healthcare,"Offices and Clinics of Health Practitioners, NEC","Psychologist, Psychotherapist and Hypnotists",5852755434,rochester.edu,43.12224,-77.6252
Broadway Deli,Rochester,NY,14608,752 West Broad St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Delicatessens,5853284003,Not Available,43.160812,-77.628807
Manhattan Korean Baptist Church,New York City,NY,10024,265 West 79th St,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Baptist Church,9172095091,Not Available,40.784161,-73.980372
Stolar Capital Essex LLC,New York City,NY,10014,99 Jane St Apartment 5l,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Fiduciaries,6464907891,Not Available,40.738282,-74.008933
Mystic Solutions,Rochester,NY,14625,2684 Atlantic Avenue,Not Available,0,0,0,Consumer Services,"Miscellaneous Personal Services, NEC",Miscellaneous Personal Services (Unclassified),5853856396,mystic-solutions.com,43.153651,-77.489151
Helen C Caine Realty Inc,Garden City,NY,11530,821 Franklin Avenue,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,5167414054,Not Available,40.726848,-73.634384
Algenic Machine Corp,Farmingdale,NY,11735,54 Rome St,Not Available,0,0,0,Machinery & Equipment,"Industrial and Commercial Machinery and Equipment, NEC",Custom Designed Machinery,6316942550,Not Available,40.712476,-73.423411
Levner Nathan,Oceanside,NY,11572,235 Lake St,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,5163775954,Not Available,40.635185,-73.634056
Naturino,New York City,NY,10028,1184 Madison Avenue,Not Available,0,0,0,Shopping & Stores,Shoe Stores,Childrens Shoes Stores,2124270679,Not Available,40.78166,-73.95829
Harris M Kalish,New York City,NY,10003,24 2nd Avenue,Not Available,0,0,0,Automotive Services,Gasoline Service Stations,Gasoline Service Stations,2129797000,Not Available,40.724471,-73.990466
Amy Lisa,New York City,NY,10024,225 West 83rd St,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Social Services Centers,6465590632,Not Available,40.786265,-73.97764
Egielski Shirley C DDS,New York City,NY,10013,125 Walker St Floor 2,Not Available,0,0,0,Healthcare,Offices and Clinics of Dentists,Dentists,2122268866,Not Available,40.71716,-73.99914
Spring And Crosby LLC,New York City,NY,10012,45 Crosby St Apartment 7s,Not Available,0,0,0,Machinery & Equipment,Industrial Supplies,Springs,2122267479,Not Available,40.721646,-73.998633
Xo Limo Inc,Valley Stream,NY,11581,783 Kearny Drive,Not Available,0,0,0,Passenger Car Leasing,"Local Passenger Transportation, NEC",Limousine Services,5167920595,Not Available,40.646641,-73.723721
Betsy Pinover Photography,New York City,NY,10065,160 East 65th St Apartment 20c,Not Available,0,0,0,Consumer Services,"Photographic Studios, Portrait",Videographers,2128798948,betsypinoverschiff.com,40.765256,-73.964096
Greece Properties LLC,Rochester,NY,14616,3000 Providence Circle,Not Available,0,0,0,Real Estate,Operators of Nonresidential Buildings,Operators of Nonresidential Buildings,5856215083,Not Available,43.2307,-77.65189
Wpp Finance Square LLC,New York City,NY,10017,100 Park Avenue Floor 4,Not Available,0,0,0,Advertising & Marketing,Advertising Agencies,Advertising Agencies,2126322200,wpp.com,40.751257,-73.978646
Blue Apple Entertainment,New York City,NY,10034,72 Vermilyea Avenue,Not Available,0,0,0,Travel & Leisure,"Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups",Entertainment Bureaus,3477801914,Not Available,40.865879,-73.923423
Cooper III John,Woodbury,NY,11797,750 Woodbury Road,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,5164966337,Not Available,40.80589,-73.47849
Burkes Mobile Home Services,Fort Plain,NY,13339,276 Street Highway 263,Not Available,0,0,0,Building & Construction,"Special Trade Contractors, NEC",Mobile Home Anchoring Services,5183768229,Not Available,42.92895,-74.6374
East Side Oncology Associates Pllc,New York City,NY,10028,142 East 81st St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Oncologists,2128793496,Not Available,40.776055,-73.957779
Verizon Business Global LLC,New York City,NY,10022,885 3rd Avenue # 330,Not Available,0,0,0,Telecommunications & Wireless,"Telephone Communications, Except Radiotelephone",Telephone Communications Services,2122302222,mci.com,40.757948,-73.969008
Mc Andrew John K,Rochester,NY,14614,2 State St # 700,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,5859872800,Not Available,43.15583,-77.612653
John Kilgore Sound & Recording,New York City,NY,10036,630 9th Avenue # 307,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Recording Studios,2122454623,johnkilgore.com,40.760019,-73.991392
Secondcap America LLC,New York City,NY,10010,41 Madison Avenue Floor 25,Not Available,0,0,0,Professional Services,Management Services,Financial Management for Business,6462022668,secondcap.com,40.742584,-73.986529
Diane Fisher,New York City,NY,10028,35 East 84th St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,9416614783,Not Available,40.779726,-73.95984
